ParkName,Region,Year,Month,RecreationVisits
Mammoth Cave,Southeast ,1982,8,232287
Mammoth Cave,Southeast ,1982,9,142435
Mammoth Cave,Southeast ,1982,10,117654
Mammoth Cave,Southeast ,1982,11,70275
Mammoth Cave,Southeast ,1982,12,64233
Mammoth Cave,Southeast ,1983,1,50820
Mammoth Cave,Southeast ,1983,2,53370
Mammoth Cave,Southeast ,1983,3,80112
Mammoth Cave,Southeast ,1983,4,99828
Mammoth Cave,Southeast ,1983,5,144742
Mammoth Cave,Southeast ,1983,6,190473
Mammoth Cave,Southeast ,1983,7,258128
Mammoth Cave,Southeast ,1983,8,221949
Mammoth Cave,Southeast ,1983,9,145764
Mammoth Cave,Southeast ,1983,10,119409
Mammoth Cave,Southeast ,1983,11,77616
Mammoth Cave,Southeast ,1983,12,56292
Mammoth Cave,Southeast ,1984,1,52446
Mammoth Cave,Southeast ,1984,2,59125
Mammoth Cave,Southeast ,1984,3,72855
Mammoth Cave,Southeast ,1984,4,104160
Mammoth Cave,Southeast ,1984,5,138747
Mammoth Cave,Southeast ,1984,6,197463
Mammoth Cave,Southeast ,1984,7,269086
Mammoth Cave,Southeast ,1984,8,219009
Mammoth Cave,Southeast ,1984,9,153215
Mammoth Cave,Southeast ,1984,10,95706
Mammoth Cave,Southeast ,1984,11,70398
Mammoth Cave,Southeast ,1984,12,69240
Mammoth Cave,Southeast ,1985,1,41633
Mammoth Cave,Southeast ,1985,2,51759
Mammoth Cave,Southeast ,1985,3,88062
Mammoth Cave,Southeast ,1985,4,133719
Mammoth Cave,Southeast ,1985,5,140294
Mammoth Cave,Southeast ,1985,6,206132
Mammoth Cave,Southeast ,1985,7,250764
Mammoth Cave,Southeast ,1985,8,238619
Mammoth Cave,Southeast ,1985,9,131645
Mammoth Cave,Southeast ,1985,10,90999
Mammoth Cave,Southeast ,1985,11,68160
Mammoth Cave,Southeast ,1985,12,66153
Mammoth Cave,Southeast ,1986,1,62196
Mammoth Cave,Southeast ,1986,2,42939
Mammoth Cave,Southeast ,1986,3,108708
Mammoth Cave,Southeast ,1986,4,118365
Mammoth Cave,Southeast ,1986,5,159901
Mammoth Cave,Southeast ,1986,6,212375
Mammoth Cave,Southeast ,1986,7,262542
Mammoth Cave,Southeast ,1986,8,252381
Mammoth Cave,Southeast ,1986,9,139436
Mammoth Cave,Southeast ,1986,10,119931
Mammoth Cave,Southeast ,1986,11,99526
Mammoth Cave,Southeast ,1986,12,68373
Mammoth Cave,Southeast ,1987,1,57591
Mammoth Cave,Southeast ,1987,2,64467
Mammoth Cave,Southeast ,1987,3,104514
Mammoth Cave,Southeast ,1987,4,129291
Mammoth Cave,Southeast ,1987,5,146033
Mammoth Cave,Southeast ,1987,6,196314
Mammoth Cave,Southeast ,1987,7,302438
Mammoth Cave,Southeast ,1987,8,217902
Mammoth Cave,Southeast ,1987,9,144598
Mammoth Cave,Southeast ,1987,10,147219
Mammoth Cave,Southeast ,1987,11,76845
Mammoth Cave,Southeast ,1987,12,49128
Mammoth Cave,Southeast ,1988,1,65985
Mammoth Cave,Southeast ,1988,2,57006
Mammoth Cave,Southeast ,1988,3,115062
Mammoth Cave,Southeast ,1988,4,105165
Mammoth Cave,Southeast ,1988,5,142990
Mammoth Cave,Southeast ,1988,6,252776
Mammoth Cave,Southeast ,1988,7,298364
Mammoth Cave,Southeast ,1988,8,253809
Mammoth Cave,Southeast ,1988,9,147642
Mammoth Cave,Southeast ,1988,10,134400
Mammoth Cave,Southeast ,1988,11,84393
Mammoth Cave,Southeast ,1988,12,78018
Mammoth Cave,Southeast ,1989,1,67506
Mammoth Cave,Southeast ,1989,2,56369
Mammoth Cave,Southeast ,1989,3,115784
Mammoth Cave,Southeast ,1989,4,129081
Mammoth Cave,Southeast ,1989,5,123912
Mammoth Cave,Southeast ,1989,6,205212
Mammoth Cave,Southeast ,1989,7,296418
Mammoth Cave,Southeast ,1989,8,260555
Mammoth Cave,Southeast ,1989,9,155002
Mammoth Cave,Southeast ,1989,10,138077
Mammoth Cave,Southeast ,1989,11,85527
Mammoth Cave,Southeast ,1989,12,39397
Mammoth Cave,Southeast ,1990,1,80526
Mammoth Cave,Southeast ,1990,2,53194
Mammoth Cave,Southeast ,1990,3,97443
Mammoth Cave,Southeast ,1990,4,126450
Mammoth Cave,Southeast ,1990,5,144859
Mammoth Cave,Southeast ,1990,6,241100
Mammoth Cave,Southeast ,1990,7,379886
Mammoth Cave,Southeast ,1990,8,294895
Mammoth Cave,Southeast ,1990,9,155965
Mammoth Cave,Southeast ,1990,10,182916
Mammoth Cave,Southeast ,1990,11,99123
Mammoth Cave,Southeast ,1990,12,68181
Mammoth Cave,Southeast ,1991,1,57212
Mammoth Cave,Southeast ,1991,2,72510
Mammoth Cave,Southeast ,1991,3,119232
Mammoth Cave,Southeast ,1991,4,165385
Mammoth Cave,Southeast ,1991,5,228195
Mammoth Cave,Southeast ,1991,6,253175
Mammoth Cave,Southeast ,1991,7,376291
Mammoth Cave,Southeast ,1991,8,338563
Mammoth Cave,Southeast ,1991,9,182265
Mammoth Cave,Southeast ,1991,10,165597
Mammoth Cave,Southeast ,1991,11,104418
Mammoth Cave,Southeast ,1991,12,95352
Mammoth Cave,Southeast ,1992,1,88092
Mammoth Cave,Southeast ,1992,2,73896
Mammoth Cave,Southeast ,1992,3,156955
Mammoth Cave,Southeast ,1992,4,201470
Mammoth Cave,Southeast ,1992,5,188841
Mammoth Cave,Southeast ,1992,6,376827
Mammoth Cave,Southeast ,1992,7,380233
Mammoth Cave,Southeast ,1992,8,356196
Mammoth Cave,Southeast ,1992,9,190564
Mammoth Cave,Southeast ,1992,10,168161
Mammoth Cave,Southeast ,1992,11,104562
Mammoth Cave,Southeast ,1992,12,107061
Mammoth Cave,Southeast ,1993,1,95423
Mammoth Cave,Southeast ,1993,2,94486
Mammoth Cave,Southeast ,1993,3,161633
Mammoth Cave,Southeast ,1993,4,192885
Mammoth Cave,Southeast ,1993,5,227802
Mammoth Cave,Southeast ,1993,6,325410
Mammoth Cave,Southeast ,1993,7,385616
Mammoth Cave,Southeast ,1993,8,339535
Mammoth Cave,Southeast ,1993,9,201691
Mammoth Cave,Southeast ,1993,10,172532
Mammoth Cave,Southeast ,1993,11,95021
Mammoth Cave,Southeast ,1993,12,104200
Mammoth Cave,Southeast ,1994,1,60231
Mammoth Cave,Southeast ,1994,2,74208
Mammoth Cave,Southeast ,1994,3,123510
Mammoth Cave,Southeast ,1994,4,142738
Mammoth Cave,Southeast ,1994,5,189280
Mammoth Cave,Southeast ,1994,6,271733
Mammoth Cave,Southeast ,1994,7,324676
Mammoth Cave,Southeast ,1994,8,285552
Mammoth Cave,Southeast ,1994,9,172591
Mammoth Cave,Southeast ,1994,10,162778
Mammoth Cave,Southeast ,1994,11,99549
Mammoth Cave,Southeast ,1994,12,103089
Mammoth Cave,Southeast ,1995,1,90393
Mammoth Cave,Southeast ,1995,2,82856
Mammoth Cave,Southeast ,1995,3,138473
Mammoth Cave,Southeast ,1995,4,182025
Mammoth Cave,Southeast ,1995,5,167693
Mammoth Cave,Southeast ,1995,6,220684
Mammoth Cave,Southeast ,1995,7,366220
Mammoth Cave,Southeast ,1995,8,240125
Mammoth Cave,Southeast ,1995,9,163981
Mammoth Cave,Southeast ,1995,10,151591
Mammoth Cave,Southeast ,1995,11,90445
Mammoth Cave,Southeast ,1995,12,41223
Mammoth Cave,Southeast ,1996,1,60604
Mammoth Cave,Southeast ,1996,2,81088
Mammoth Cave,Southeast ,1996,3,118192
Mammoth Cave,Southeast ,1996,4,152497
Mammoth Cave,Southeast ,1996,5,196004
Mammoth Cave,Southeast ,1996,6,223459
Mammoth Cave,Southeast ,1996,7,296946
Mammoth Cave,Southeast ,1996,8,266166
Mammoth Cave,Southeast ,1996,9,163971
Mammoth Cave,Southeast ,1996,10,153594
Mammoth Cave,Southeast ,1996,11,106298
Mammoth Cave,Southeast ,1996,12,78010
Mammoth Cave,Southeast ,1997,1,69655
Mammoth Cave,Southeast ,1997,2,68587
Mammoth Cave,Southeast ,1997,3,126527
Mammoth Cave,Southeast ,1997,4,167464
Mammoth Cave,Southeast ,1997,5,221359
Mammoth Cave,Southeast ,1997,6,259545
Mammoth Cave,Southeast ,1997,7,263199
Mammoth Cave,Southeast ,1997,8,305330
Mammoth Cave,Southeast ,1997,9,166438
Mammoth Cave,Southeast ,1997,10,161811
Mammoth Cave,Southeast ,1997,11,105556
Mammoth Cave,Southeast ,1997,12,82187
Mammoth Cave,Southeast ,1998,1,73200
Mammoth Cave,Southeast ,1998,2,80094
Mammoth Cave,Southeast ,1998,3,130411
Mammoth Cave,Southeast ,1998,4,150654
Mammoth Cave,Southeast ,1998,5,207603
Mammoth Cave,Southeast ,1998,6,261467
Mammoth Cave,Southeast ,1998,7,338644
Mammoth Cave,Southeast ,1998,8,301624
Mammoth Cave,Southeast ,1998,9,207551
Mammoth Cave,Southeast ,1998,10,175840
Mammoth Cave,Southeast ,1998,11,108956
Mammoth Cave,Southeast ,1998,12,77948
Mammoth Cave,Southeast ,1999,1,73891
Mammoth Cave,Southeast ,1999,2,71390
Mammoth Cave,Southeast ,1999,3,108260
Mammoth Cave,Southeast ,1999,4,144734
Mammoth Cave,Southeast ,1999,5,173504
Mammoth Cave,Southeast ,1999,6,192534
Mammoth Cave,Southeast ,1999,7,273025
Mammoth Cave,Southeast ,1999,8,199534
Mammoth Cave,Southeast ,1999,9,145026
Mammoth Cave,Southeast ,1999,10,127397
Mammoth Cave,Southeast ,1999,11,105035
Mammoth Cave,Southeast ,1999,12,96653
Mammoth Cave,Southeast ,2000,1,79362
Mammoth Cave,Southeast ,2000,2,80806
Mammoth Cave,Southeast ,2000,3,122133
Mammoth Cave,Southeast ,2000,4,147296
Mammoth Cave,Southeast ,2000,5,156386
Mammoth Cave,Southeast ,2000,6,203876
Mammoth Cave,Southeast ,2000,7,248998
Mammoth Cave,Southeast ,2000,8,202303
Mammoth Cave,Southeast ,2000,9,165179
Mammoth Cave,Southeast ,2000,10,148036
Mammoth Cave,Southeast ,2000,11,103125
Mammoth Cave,Southeast ,2000,12,91768
Mammoth Cave,Southeast ,2001,1,84248
Mammoth Cave,Southeast ,2001,2,76457
Mammoth Cave,Southeast ,2001,3,116177
Mammoth Cave,Southeast ,2001,4,156347
Mammoth Cave,Southeast ,2001,5,188844
Mammoth Cave,Southeast ,2001,6,218974
Mammoth Cave,Southeast ,2001,7,290654
Mammoth Cave,Southeast ,2001,8,255026
Mammoth Cave,Southeast ,2001,9,151840
Mammoth Cave,Southeast ,2001,10,142693
Mammoth Cave,Southeast ,2001,11,105273
Mammoth Cave,Southeast ,2001,12,97047
Mammoth Cave,Southeast ,2002,1,84214
Mammoth Cave,Southeast ,2002,2,77786
Mammoth Cave,Southeast ,2002,3,117227
Mammoth Cave,Southeast ,2002,4,162102
Mammoth Cave,Southeast ,2002,5,188346
Mammoth Cave,Southeast ,2002,6,219318
Mammoth Cave,Southeast ,2002,7,289792
Mammoth Cave,Southeast ,2002,8,256113
Mammoth Cave,Southeast ,2002,9,158911
Mammoth Cave,Southeast ,2002,10,141267
Mammoth Cave,Southeast ,2002,11,104066
Mammoth Cave,Southeast ,2002,12,92165
Mammoth Cave,Southeast ,2003,1,82516
Mammoth Cave,Southeast ,2003,2,72841
Mammoth Cave,Southeast ,2003,3,116210
Mammoth Cave,Southeast ,2003,4,159171
Mammoth Cave,Southeast ,2003,5,188335
Mammoth Cave,Southeast ,2003,6,217213
Mammoth Cave,Southeast ,2003,7,288435
Mammoth Cave,Southeast ,2003,8,261275
Mammoth Cave,Southeast ,2003,9,157770
Mammoth Cave,Southeast ,2003,10,127128
Mammoth Cave,Southeast ,2003,11,103854
Mammoth Cave,Southeast ,2003,12,94389
Mammoth Cave,Southeast ,2004,1,83723
Mammoth Cave,Southeast ,2004,2,78193
Mammoth Cave,Southeast ,2004,3,117950
Mammoth Cave,Southeast ,2004,4,158941
Mammoth Cave,Southeast ,2004,5,189744
Mammoth Cave,Southeast ,2004,6,214799
Mammoth Cave,Southeast ,2004,7,290655
Mammoth Cave,Southeast ,2004,8,259639
Mammoth Cave,Southeast ,2004,9,165896
Mammoth Cave,Southeast ,2004,10,139818
Mammoth Cave,Southeast ,2004,11,98800
Mammoth Cave,Southeast ,2004,12,90109
Mammoth Cave,Southeast ,2005,1,83583
Mammoth Cave,Southeast ,2005,2,76496
Mammoth Cave,Southeast ,2005,3,117729
Mammoth Cave,Southeast ,2005,4,160263
Mammoth Cave,Southeast ,2005,5,191388
Mammoth Cave,Southeast ,2005,6,220291
Mammoth Cave,Southeast ,2005,7,288849
Mammoth Cave,Southeast ,2005,8,241040
Mammoth Cave,Southeast ,2005,9,159409
Mammoth Cave,Southeast ,2005,10,143111
Mammoth Cave,Southeast ,2005,11,102913
Mammoth Cave,Southeast ,2005,12,92934
Mammoth Cave,Southeast ,2006,1,22036
Mammoth Cave,Southeast ,2006,2,10776
Mammoth Cave,Southeast ,2006,3,37930
Mammoth Cave,Southeast ,2006,4,60784
Mammoth Cave,Southeast ,2006,5,50417
Mammoth Cave,Southeast ,2006,6,80033
Mammoth Cave,Southeast ,2006,7,128416
Mammoth Cave,Southeast ,2006,8,74710
Mammoth Cave,Southeast ,2006,9,47244
Mammoth Cave,Southeast ,2006,10,47891
Mammoth Cave,Southeast ,2006,11,22271
Mammoth Cave,Southeast ,2006,12,15426
Mammoth Cave,Southeast ,2007,1,8468
Mammoth Cave,Southeast ,2007,2,7241
Mammoth Cave,Southeast ,2007,3,35698
Mammoth Cave,Southeast ,2007,4,49478
Mammoth Cave,Southeast ,2007,5,44526
Mammoth Cave,Southeast ,2007,6,66555
Mammoth Cave,Southeast ,2007,7,106132
Mammoth Cave,Southeast ,2007,8,62598
Mammoth Cave,Southeast ,2007,9,35703
Mammoth Cave,Southeast ,2007,10,39479
Mammoth Cave,Southeast ,2007,11,19583
Mammoth Cave,Southeast ,2007,12,11844
Mammoth Cave,Southeast ,2008,1,7054
Mammoth Cave,Southeast ,2008,2,8830
Mammoth Cave,Southeast ,2008,3,37805
Mammoth Cave,Southeast ,2008,4,35825
Mammoth Cave,Southeast ,2008,5,43988
Mammoth Cave,Southeast ,2008,6,63600
Mammoth Cave,Southeast ,2008,7,92067
Mammoth Cave,Southeast ,2008,8,66694
Mammoth Cave,Southeast ,2008,9,24794
Mammoth Cave,Southeast ,2008,10,36364
Mammoth Cave,Southeast ,2008,11,18314
Mammoth Cave,Southeast ,2008,12,10839
Mammoth Cave,Southeast ,2009,1,7775
Mammoth Cave,Southeast ,2009,2,7017
Mammoth Cave,Southeast ,2009,3,33248
Mammoth Cave,Southeast ,2009,4,51754
Mammoth Cave,Southeast ,2009,5,45077
Mammoth Cave,Southeast ,2009,6,70509
Mammoth Cave,Southeast ,2009,7,108505
Mammoth Cave,Southeast ,2009,8,72432
Mammoth Cave,Southeast ,2009,9,35527
Mammoth Cave,Southeast ,2009,10,37200
Mammoth Cave,Southeast ,2009,11,22726
Mammoth Cave,Southeast ,2009,12,12086
Mammoth Cave,Southeast ,2010,1,6653
Mammoth Cave,Southeast ,2010,2,7299
Mammoth Cave,Southeast ,2010,3,36041
Mammoth Cave,Southeast ,2010,4,56275
Mammoth Cave,Southeast ,2010,5,41490
Mammoth Cave,Southeast ,2010,6,67955
Mammoth Cave,Southeast ,2010,7,107740
Mammoth Cave,Southeast ,2010,8,69905
Mammoth Cave,Southeast ,2010,9,36347
Mammoth Cave,Southeast ,2010,10,39291
Mammoth Cave,Southeast ,2010,11,18619
Mammoth Cave,Southeast ,2010,12,9610
Mammoth Cave,Southeast ,2011,1,6889
Mammoth Cave,Southeast ,2011,2,7301
Mammoth Cave,Southeast ,2011,3,35195
Mammoth Cave,Southeast ,2011,4,54848
Mammoth Cave,Southeast ,2011,5,42377
Mammoth Cave,Southeast ,2011,6,66664
Mammoth Cave,Southeast ,2011,7,105659
Mammoth Cave,Southeast ,2011,8,61642
Mammoth Cave,Southeast ,2011,9,33530
Mammoth Cave,Southeast ,2011,10,38185
Mammoth Cave,Southeast ,2011,11,18470
Mammoth Cave,Southeast ,2011,12,12559
Mammoth Cave,Southeast ,2012,1,7845
Mammoth Cave,Southeast ,2012,2,9473
Mammoth Cave,Southeast ,2012,3,43189
Mammoth Cave,Southeast ,2012,4,59442
Mammoth Cave,Southeast ,2012,5,48640
Mammoth Cave,Southeast ,2012,6,73889
Mammoth Cave,Southeast ,2012,7,97663
Mammoth Cave,Southeast ,2012,8,63890
Mammoth Cave,Southeast ,2012,9,34673
Mammoth Cave,Southeast ,2012,10,37098
Mammoth Cave,Southeast ,2012,11,20067
Mammoth Cave,Southeast ,2012,12,12185
Mammoth Cave,Southeast ,2013,1,7795
Mammoth Cave,Southeast ,2013,2,8393
Mammoth Cave,Southeast ,2013,3,44118
Mammoth Cave,Southeast ,2013,4,48492
Mammoth Cave,Southeast ,2013,5,48245
Mammoth Cave,Southeast ,2013,6,78842
Mammoth Cave,Southeast ,2013,7,104055
Mammoth Cave,Southeast ,2013,8,71310
Mammoth Cave,Southeast ,2013,9,34847
Mammoth Cave,Southeast ,2013,10,15222
Mammoth Cave,Southeast ,2013,11,20067
Mammoth Cave,Southeast ,2013,12,13155
Mammoth Cave,Southeast ,2014,1,7874
Mammoth Cave,Southeast ,2014,2,8162
Mammoth Cave,Southeast ,2014,3,39127
Mammoth Cave,Southeast ,2014,4,55227
Mammoth Cave,Southeast ,2014,5,49208
Mammoth Cave,Southeast ,2014,6,71277
Mammoth Cave,Southeast ,2014,7,103454
Mammoth Cave,Southeast ,2014,8,76675
Mammoth Cave,Southeast ,2014,9,33196
Mammoth Cave,Southeast ,2014,10,45590
Mammoth Cave,Southeast ,2014,11,18691
Mammoth Cave,Southeast ,2014,12,14147
Mammoth Cave,Southeast ,2015,1,10855
Mammoth Cave,Southeast ,2015,2,7256
Mammoth Cave,Southeast ,2015,3,35734
Mammoth Cave,Southeast ,2015,4,54063
Mammoth Cave,Southeast ,2015,5,53402
Mammoth Cave,Southeast ,2015,6,77976
Mammoth Cave,Southeast ,2015,7,101179
Mammoth Cave,Southeast ,2015,8,104592
Mammoth Cave,Southeast ,2015,9,42206
Mammoth Cave,Southeast ,2015,10,44724
Mammoth Cave,Southeast ,2015,11,19240
Mammoth Cave,Southeast ,2015,12,15668
Mammoth Cave,Southeast ,2016,1,11253
Mammoth Cave,Southeast ,2016,2,9541
Mammoth Cave,Southeast ,2016,3,48508
Mammoth Cave,Southeast ,2016,4,54541
Mammoth Cave,Southeast ,2016,5,50686
Mammoth Cave,Southeast ,2016,6,80641
Mammoth Cave,Southeast ,2016,7,119420
Mammoth Cave,Southeast ,2016,8,72008
Mammoth Cave,Southeast ,2016,9,46909
Mammoth Cave,Southeast ,2016,10,52302
Mammoth Cave,Southeast ,2016,11,24986
Mammoth Cave,Southeast ,2016,12,15719
Mammoth Cave,Southeast ,2017,1,9842
Mammoth Cave,Southeast ,2017,2,11027
Mammoth Cave,Southeast ,2017,3,45290
Mammoth Cave,Southeast ,2017,4,60668
Mammoth Cave,Southeast ,2017,5,50498
Mammoth Cave,Southeast ,2017,6,82062
Mammoth Cave,Southeast ,2017,7,115323
Mammoth Cave,Southeast ,2017,8,84608
Mammoth Cave,Southeast ,2017,9,41365
Mammoth Cave,Southeast ,2017,10,48939
Mammoth Cave,Southeast ,2017,11,22779
Mammoth Cave,Southeast ,2017,12,15452
Mammoth Cave,Southeast ,2018,1,7719
Mammoth Cave,Southeast ,2018,2,11148
Mammoth Cave,Southeast ,2018,3,49184
Mammoth Cave,Southeast ,2018,4,52052
Mammoth Cave,Southeast ,2018,5,56309
Mammoth Cave,Southeast ,2018,6,74990
Mammoth Cave,Southeast ,2018,7,101397
Mammoth Cave,Southeast ,2018,8,61888
Mammoth Cave,Southeast ,2018,9,44885
Mammoth Cave,Southeast ,2018,10,44821
Mammoth Cave,Southeast ,2018,11,21140
Mammoth Cave,Southeast ,2018,12,7673
Mammoth Cave,Southeast ,2019,1,3651
Mammoth Cave,Southeast ,2019,2,10346
Mammoth Cave,Southeast ,2019,3,45779
Mammoth Cave,Southeast ,2019,4,55210
Mammoth Cave,Southeast ,2019,5,53461
Mammoth Cave,Southeast ,2019,6,76995
Mammoth Cave,Southeast ,2019,7,102436
Mammoth Cave,Southeast ,2019,8,72400
Mammoth Cave,Southeast ,2019,9,43525
Mammoth Cave,Southeast ,2019,10,48713
Mammoth Cave,Southeast ,2019,11,22247
Mammoth Cave,Southeast ,2019,12,16827
Mammoth Cave,Southeast ,2020,1,14165
Mammoth Cave,Southeast ,2020,2,9992
Mammoth Cave,Southeast ,2020,3,25860
Mammoth Cave,Southeast ,2020,4,8441
Mammoth Cave,Southeast ,2020,5,12208
Mammoth Cave,Southeast ,2020,6,32448
Mammoth Cave,Southeast ,2020,7,40736
Mammoth Cave,Southeast ,2020,8,38030
Mammoth Cave,Southeast ,2020,9,30167
Mammoth Cave,Southeast ,2020,10,36532
Mammoth Cave,Southeast ,2020,11,26625
Mammoth Cave,Southeast ,2020,12,15188
Mammoth Cave,Southeast ,2021,1,9297
Mammoth Cave,Southeast ,2021,2,11482
Mammoth Cave,Southeast ,2021,3,36663
Mammoth Cave,Southeast ,2021,4,47678
Mammoth Cave,Southeast ,2021,5,42128
Mammoth Cave,Southeast ,2021,6,63254
Mammoth Cave,Southeast ,2021,7,96985
Mammoth Cave,Southeast ,2021,8,47231
Mammoth Cave,Southeast ,2021,9,49594
Mammoth Cave,Southeast ,2021,10,57384
Mammoth Cave,Southeast ,2021,11,33893
Mammoth Cave,Southeast ,2021,12,20185
Mammoth Cave,Southeast ,2022,1,15564
Mammoth Cave,Southeast ,2022,2,21387
Mammoth Cave,Southeast ,2022,3,58904
Mammoth Cave,Southeast ,2022,4,71387
Mammoth Cave,Southeast ,2022,5,64440
Mammoth Cave,Southeast ,2022,6,87578
Mammoth Cave,Southeast ,2022,7,99118
Mammoth Cave,Southeast ,2022,8,66598
Mammoth Cave,Southeast ,2022,9,67712
Mammoth Cave,Southeast ,2022,10,62095
Mammoth Cave,Southeast ,2022,11,29340
Mammoth Cave,Southeast ,2022,12,19024
Mesa Verde,Intermountain ,1979,1,1664
Mesa Verde,Intermountain ,1979,2,1840
Mesa Verde,Intermountain ,1979,3,6368
Mesa Verde,Intermountain ,1979,4,12209
Mesa Verde,Intermountain ,1979,5,1711
Mesa Verde,Intermountain ,1979,6,87622
Mesa Verde,Intermountain ,1979,7,123625
Mesa Verde,Intermountain ,1979,8,123412
Mesa Verde,Intermountain ,1979,9,70815
Mesa Verde,Intermountain ,1979,10,34938
Mesa Verde,Intermountain ,1979,11,6375
Mesa Verde,Intermountain ,1979,12,3136
Mesa Verde,Intermountain ,1980,1,1488
Mesa Verde,Intermountain ,1980,2,1152
Mesa Verde,Intermountain ,1980,3,3411
Mesa Verde,Intermountain ,1980,4,10747
Mesa Verde,Intermountain ,1980,5,49573
Mesa Verde,Intermountain ,1980,6,98423
Mesa Verde,Intermountain ,1980,7,131207
Mesa Verde,Intermountain ,1980,8,133071
Mesa Verde,Intermountain ,1980,9,68377
Mesa Verde,Intermountain ,1980,10,30755
Mesa Verde,Intermountain ,1980,11,7245
Mesa Verde,Intermountain ,1980,12,3808
Mesa Verde,Intermountain ,1981,1,3402
Mesa Verde,Intermountain ,1981,2,1808
Mesa Verde,Intermountain ,1981,3,3200
Mesa Verde,Intermountain ,1981,4,12104
Mesa Verde,Intermountain ,1981,5,65226
Mesa Verde,Intermountain ,1981,6,108301
Mesa Verde,Intermountain ,1981,7,141882
Mesa Verde,Intermountain ,1981,8,130318
Mesa Verde,Intermountain ,1981,9,77007
Mesa Verde,Intermountain ,1981,10,35166
Mesa Verde,Intermountain ,1981,11,7378
Mesa Verde,Intermountain ,1981,12,2816
Mesa Verde,Intermountain ,1982,1,1200
Mesa Verde,Intermountain ,1982,2,1872
Mesa Verde,Intermountain ,1982,3,5552
Mesa Verde,Intermountain ,1982,4,13090
Mesa Verde,Intermountain ,1982,5,57751
Mesa Verde,Intermountain ,1982,6,117150
Mesa Verde,Intermountain ,1982,7,146716
Mesa Verde,Intermountain ,1982,8,141005
Mesa Verde,Intermountain ,1982,9,73581
Mesa Verde,Intermountain ,1982,10,32393
Mesa Verde,Intermountain ,1982,11,9010
Mesa Verde,Intermountain ,1982,12,3648
Mesa Verde,Intermountain ,1983,1,3584
Mesa Verde,Intermountain ,1983,2,3200
Mesa Verde,Intermountain ,1983,3,7680
Mesa Verde,Intermountain ,1983,4,14620
Mesa Verde,Intermountain ,1983,5,65574
Mesa Verde,Intermountain ,1983,6,108195
Mesa Verde,Intermountain ,1983,7,141833
Mesa Verde,Intermountain ,1983,8,130249
Mesa Verde,Intermountain ,1983,9,79709
Mesa Verde,Intermountain ,1983,10,38707
Mesa Verde,Intermountain ,1983,11,8364
Mesa Verde,Intermountain ,1983,12,2400
Mesa Verde,Intermountain ,1984,1,2528
Mesa Verde,Intermountain ,1984,2,3078
Mesa Verde,Intermountain ,1984,3,8663
Mesa Verde,Intermountain ,1984,4,14269
Mesa Verde,Intermountain ,1984,5,47117
Mesa Verde,Intermountain ,1984,6,92120
Mesa Verde,Intermountain ,1984,7,117588
Mesa Verde,Intermountain ,1984,8,120858
Mesa Verde,Intermountain ,1984,9,72038
Mesa Verde,Intermountain ,1984,10,26087
Mesa Verde,Intermountain ,1984,11,7636
Mesa Verde,Intermountain ,1984,12,4883
Mesa Verde,Intermountain ,1985,1,5346
